"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1454","test_put_missing_name","tests.api","Wed Jul 08 01:25:39 UTC 2026","passed","Wed Jul 08 01:25:40 UTC 2026","TestPutBrand","test_brand_api","",""
"","826","test_missing_email_422","tests.api","Wed Jul 08 01:36:16 UTC 2026","passed","Wed Jul 08 01:36:17 UTC 2026","TestRegister","test_user_api","",""
"","0","test_status_invalid_422","tests.api","Wed Jul 08 01:31:26 UTC 2026","skipped","Wed Jul 08 01:31:26 UTC 2026","TestUpdateStatus","test_invoice_api","",""
"","737","test_favorite_id_special_chars","tests.api","Wed Jul 08 01:28:49 UTC 2026","passed","Wed Jul 08 01:28:49 UTC 2026","TestGetFavorite","test_favorite_api","",""
"","2837","test_remove_item","tests.api","Wed Jul 08 01:26:37 UTC 2026","passed","Wed Jul 08 01:26:40 UTC 2026","TestRemoveItem","test_cart_api","",""
"","2171","test_put_success","tests.api","Wed Jul 08 01:25:36 UTC 2026","passed","Wed Jul 08 01:25:38 UTC 2026","TestPutBrand","test_brand_api","",""
"","708","test_spec_value_null_422","tests.api","Wed Jul 08 01:34:44 UTC 2026","passed","Wed Jul 08 01:34:44 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","714","test_house_number_negative","tests.api","Wed Jul 08 01:33:24 UTC 2026","passed","Wed Jul 08 01:33:24 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","689","test_get_cart_with_items_200","tests.api","Wed Jul 08 01:26:23 UTC 2026","passed","Wed Jul 08 01:26:24 UTC 2026","TestGetCart","test_cart_api","",""
"","867","test_invalid_email_format","tests.api","Wed Jul 08 01:36:20 UTC 2026","passed","Wed Jul 08 01:36:21 UTC 2026","TestRegister","test_user_api","",""
"","714","test_country_lowercase","tests.api","Wed Jul 08 01:33:16 UTC 2026","passed","Wed Jul 08 01:33:17 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"favoriteId 为空时 GET /favorites/ 匹配列表路由返回 200。","938","test_favorite_id_empty","tests.api","Wed Jul 08 01:28:50 UTC 2026","passed","Wed Jul 08 01:28:51 UTC 2026","TestGetFavorite","test_favorite_api","",""
"","774","test_cash_on_delivery_200","tests.api","Wed Jul 08 01:32:14 UTC 2026","passed","Wed Jul 08 01:32:14 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","710","test_put_unauthenticated_401","tests.api","Wed Jul 08 01:34:21 UTC 2026","passed","Wed Jul 08 01:34:22 UTC 2026","TestProductAuth","test_product_api","",""
"","784","test_related_nonexistent","tests.api","Wed Jul 08 01:33:39 UTC 2026","passed","Wed Jul 08 01:33:40 UTC 2026","TestRelatedProducts","test_product_api","",""
"实测：为不存在的产品添加规格触发服务端 500。","731","test_nonexistent_product_500","tests.api","Wed Jul 08 01:34:35 UTC 2026","passed","Wed Jul 08 01:34:35 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","704","test_update_nonexistent_cart","tests.api","Wed Jul 08 01:26:28 UTC 2026","passed","Wed Jul 08 01:26:29 UTC 2026","TestUpdateQuantity","test_cart_api","",""
"","713","test_spec_name_special_chars","tests.api","Wed Jul 08 01:34:41 UTC 2026","passed","Wed Jul 08 01:34:42 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","719","test_missing_name_422","tests.api","Wed Jul 08 01:25:29 UTC 2026","passed","Wed Jul 08 01:25:30 UTC 2026","TestCreateBrand","test_brand_api","",""
"","718","test_name_overlong_422","tests.api","Wed Jul 08 01:25:57 UTC 2026","passed","Wed Jul 08 01:25:58 UTC 2026","TestBrandBoundaryGaps","test_brand_api","",""
"","718","test_house_number_empty_200","tests.api","Wed Jul 08 01:33:23 UTC 2026","passed","Wed Jul 08 01:33:24 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","720","test_product_id_special_chars","tests.api","Wed Jul 08 01:28:40 UTC 2026","passed","Wed Jul 08 01:28:41 UTC 2026","TestAddFavorite","test_favorite_api","",""
"","750","test_password_no_digit_422","tests.api","Wed Jul 08 01:36:27 UTC 2026","passed","Wed Jul 08 01:36:28 UTC 2026","TestRegister","test_user_api","",""
"","733","test_spec_value_overlong","tests.api","Wed Jul 08 01:34:38 UTC 2026","passed","Wed Jul 08 01:34:38 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","765","test_slug_special_chars_422","tests.api","Wed Jul 08 01:27:22 UTC 2026","passed","Wed Jul 08 01:27:23 UTC 2026","TestCategoryBoundary","test_category_api","",""
"用户 B 获取收藏列表：不应包含用户 A 的收藏。","4001","test_cross_user_get_favorites_list","tests.api","Wed Jul 08 01:29:08 UTC 2026","passed","Wed Jul 08 01:29:12 UTC 2026","TestFavoriteDefense","test_favorite_api","",""
"用户 A 的 totp + 用户 B 的 access_token → 400。","2730","test_cross_user_token_verify","tests.api","Wed Jul 08 01:36:08 UTC 2026","passed","Wed Jul 08 01:36:11 UTC 2026","TestTOTPDefense","test_totp_api","",""
"","707","test_account_name_empty_422","tests.api","Wed Jul 08 01:32:25 UTC 2026","passed","Wed Jul 08 01:32:25 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","687","test_page","tests.api","Wed Jul 08 01:33:32 UTC 2026","passed","Wed Jul 08 01:33:32 UTC 2026","TestGetProducts","test_product_api","",""
"","2157","test_quantity_large","tests.api","Wed Jul 08 01:26:13 UTC 2026","passed","Wed Jul 08 01:26:15 UTC 2026","TestAddItem","test_cart_api","",""
"","720","test_missing_spec_value_422","tests.api","Wed Jul 08 01:34:33 UTC 2026","passed","Wed Jul 08 01:34:34 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","822","test_create_invalid_parent_id","tests.api","Wed Jul 08 01:27:04 UTC 2026","passed","Wed Jul 08 01:27:04 UTC 2026","TestCreateCategory","test_category_api","",""
"","692","test_bank_transfer_extra_field","tests.api","Wed Jul 08 01:32:27 UTC 2026","passed","Wed Jul 08 01:32:27 UTC 2026","TestPaymentCheck","test_payment_api","",""
"API 不校验 payment_method 枚举，任意值均返回 200。","710","test_invalid_payment_method_200","tests.api","Wed Jul 08 01:32:18 UTC 2026","passed","Wed Jul 08 01:32:19 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","742","test_guest_missing_email","tests.api","Wed Jul 08 01:30:00 UTC 2026","passed","Wed Jul 08 01:30:01 UTC 2026","TestGuestInvoice","test_invoice_api","",""
"","809","test_search_no_hit","tests.api","Wed Jul 08 01:37:35 UTC 2026","passed","Wed Jul 08 01:37:36 UTC 2026","TestSearchUsers","test_user_api","",""
"","711","test_billing_postal_too_long","tests.api","Wed Jul 08 01:31:42 UTC 2026","passed","Wed Jul 08 01:31:43 UTC 2026","TestInvoiceBoundary","test_invoice_api","",""
"","1446","test_logout_authenticated","tests.api","Wed Jul 08 01:37:56 UTC 2026","passed","Wed Jul 08 01:37:57 UTC 2026","TestLogout","test_user_api","",""
"","718","test_get_products_200","tests.api","Wed Jul 08 01:33:26 UTC 2026","passed","Wed Jul 08 01:33:27 UTC 2026","TestGetProducts","test_product_api","",""
"实测：重复 setup 返回 200（重新颁发 secret），不阻止。","1577","test_setup_already_enabled_200","tests.api","Wed Jul 08 01:35:52 UTC 2026","passed","Wed Jul 08 01:35:53 UTC 2026","TestSetupTOTP","test_totp_api","",""
"","716","test_bank_transfer_200","tests.api","Wed Jul 08 01:32:16 UTC 2026","passed","Wed Jul 08 01:32:17 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","722","test_search_unauthenticated","tests.api","Wed Jul 08 01:31:31 UTC 2026","passed","Wed Jul 08 01:31:31 UTC 2026","TestSearchInvoices","test_invoice_api","",""
"API 不校验 method 大小写。","724","test_payment_method_case_insensitive","tests.api","Wed Jul 08 01:32:22 UTC 2026","passed","Wed Jul 08 01:32:23 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","697","test_status_invalid_enum_422","tests.api","Wed Jul 08 01:28:13 UTC 2026","passed","Wed Jul 08 01:28:14 UTC 2026","TestUpdateStatus","test_contact_api","",""
"","772","test_sql_injection_spec_value","tests.api","Wed Jul 08 01:35:02 UTC 2026","passed","Wed Jul 08 01:35:03 UTC 2026","TestSpecDefense","test_product_spec_api","",""
"","3571","test_update_removed_product","tests.api","Wed Jul 08 01:26:49 UTC 2026","passed","Wed Jul 08 01:26:52 UTC 2026","TestCartState","test_cart_api","",""
"","729","test_download_nonexistent","tests.api","Wed Jul 08 01:31:27 UTC 2026","passed","Wed Jul 08 01:31:28 UTC 2026","TestPdf","test_invoice_api","",""
"","730","test_get_nonexistent_favorite_404","tests.api","Wed Jul 08 01:28:48 UTC 2026","passed","Wed Jul 08 01:28:49 UTC 2026","TestGetFavorite","test_favorite_api","",""
"","712","test_get_nonexistent_404","tests.api","Wed Jul 08 01:30:50 UTC 2026","passed","Wed Jul 08 01:30:51 UTC 2026","TestGetInvoice","test_invoice_api","",""
"","2161","test_delete_success","tests.api","Wed Jul 08 01:34:12 UTC 2026","passed","Wed Jul 08 01:34:15 UTC 2026","TestDeleteProduct","test_product_api","",""
"","2843","test_duplicate_add","tests.api","Wed Jul 08 01:26:17 UTC 2026","passed","Wed Jul 08 01:26:20 UTC 2026","TestAddItem","test_cart_api","",""
"","723","test_put_nonexistent","tests.api","Wed Jul 08 01:30:52 UTC 2026","passed","Wed Jul 08 01:30:52 UTC 2026","TestPutInvoice","test_invoice_api","",""
"","731","test_patch_nonexistent_404","tests.api","Wed Jul 08 01:25:42 UTC 2026","passed","Wed Jul 08 01:25:43 UTC 2026","TestPatchBrand","test_brand_api","",""
"","742","test_cvv_2_digits","tests.api","Wed Jul 08 01:32:32 UTC 2026","passed","Wed Jul 08 01:32:33 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","2905","test_add_to_deleted_cart","tests.api","Wed Jul 08 01:26:52 UTC 2026","passed","Wed Jul 08 01:26:55 UTC 2026","TestCartState","test_cart_api","",""
"","714","test_patch_unauthenticated_401","tests.api","Wed Jul 08 01:34:22 UTC 2026","passed","Wed Jul 08 01:34:23 UTC 2026","TestProductAuth","test_product_api","",""
"","1500","test_duplicate_slug_409","tests.api","Wed Jul 08 01:27:06 UTC 2026","passed","Wed Jul 08 01:27:07 UTC 2026","TestCreateCategory","test_category_api","",""
"","721","test_name_empty_422","tests.api","Wed Jul 08 01:33:53 UTC 2026","passed","Wed Jul 08 01:33:53 UTC 2026","TestCreateProduct","test_product_api","",""
"","2743","test_change_password_success","tests.api","Wed Jul 08 01:37:40 UTC 2026","passed","Wed Jul 08 01:37:43 UTC 2026","TestChangePassword","test_user_api","",""
"","809","test_structure_valid","tests.api","Wed Jul 08 01:26:58 UTC 2026","passed","Wed Jul 08 01:26:59 UTC 2026","TestGetCategories","test_category_api","",""
"","745","test_top10_categories_200","tests.api","Wed Jul 08 01:35:09 UTC 2026","passed","Wed Jul 08 01:35:09 UTC 2026","TestTop10Categories","test_report_api","",""
"","690","test_update_unauthorized_401","tests.api","Wed Jul 08 01:34:48 UTC 2026","passed","Wed Jul 08 01:34:49 UTC 2026","TestUpdateSpec","test_product_spec_api","",""
"payment_method 不传时 API 仍返回 200（不校验 method）。","699","test_missing_payment_method_200","tests.api","Wed Jul 08 01:32:15 UTC 2026","passed","Wed Jul 08 01:32:16 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","718","test_unauthorized_401","tests.api","Wed Jul 08 01:35:09 UTC 2026","passed","Wed Jul 08 01:35:10 UTC 2026","TestTop10Categories","test_report_api","",""
"","0","test_status_completed","tests.api","Wed Jul 08 01:32:03 UTC 2026","skipped","Wed Jul 08 01:32:03 UTC 2026","TestStatusEnum","test_invoice_api","",""
"","714","test_name_empty_string_422","tests.api","Wed Jul 08 01:27:23 UTC 2026","passed","Wed Jul 08 01:27:24 UTC 2026","TestCategoryBoundary","test_category_api","",""
"","731","test_country_special_chars","tests.api","Wed Jul 08 01:33:18 UTC 2026","passed","Wed Jul 08 01:33:19 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","707","test_patch_unauthenticated_401","tests.api","Wed Jul 08 01:31:25 UTC 2026","passed","Wed Jul 08 01:31:26 UTC 2026","TestPatchInvoice","test_invoice_api","",""
"","973","test_get_me_authenticated","tests.api","Wed Jul 08 01:36:47 UTC 2026","passed","Wed Jul 08 01:36:48 UTC 2026","TestGetMe","test_user_api","",""
"","702","test_update_name_empty_422","tests.api","Wed Jul 08 01:34:50 UTC 2026","passed","Wed Jul 08 01:34:51 UTC 2026","TestUpdateSpec","test_product_spec_api","",""
"","709","test_create_cash_on_delivery","tests.api","Wed Jul 08 01:29:26 UTC 2026","passed","Wed Jul 08 01:29:27 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"","736","test_patch_unauthenticated_401","tests.api","Wed Jul 08 01:27:31 UTC 2026","passed","Wed Jul 08 01:27:32 UTC 2026","TestCategoryAuth","test_category_api","",""
"","20249","test_installments_float","tests.api","Wed Jul 08 01:32:43 UTC 2026","passed","Wed Jul 08 01:33:03 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","695","test_name_overlong_422","tests.api","Wed Jul 08 01:27:33 UTC 2026","passed","Wed Jul 08 01:27:34 UTC 2026","TestCategoryBoundaryGaps","test_category_api","",""
"","2142","test_quantity_negative","tests.api","Wed Jul 08 01:26:10 UTC 2026","passed","Wed Jul 08 01:26:13 UTC 2026","TestAddItem","test_cart_api","",""
"实测：空文件（0 字节）是唯一被允许的上传类型。","703","test_attach_empty_file","tests.api","Wed Jul 08 01:28:19 UTC 2026","passed","Wed Jul 08 01:28:20 UTC 2026","TestAttachFile","test_contact_api","",""
"","0","test_get_invoice_200","tests.api","Wed Jul 08 01:30:39 UTC 2026","skipped","Wed Jul 08 01:30:39 UTC 2026","TestGetInvoice","test_invoice_api","",""
"","723","test_empty_body_422","tests.api","Wed Jul 08 01:33:48 UTC 2026","passed","Wed Jul 08 01:33:49 UTC 2026","TestCreateProduct","test_product_api","",""
"被删除用户的资源再次访问 → 404。","3319","test_get_deleted_user_returns_404","tests.api","Wed Jul 08 01:38:16 UTC 2026","passed","Wed Jul 08 01:38:19 UTC 2026","TestPrivilegeEscalation","test_user_api","",""
"","711","test_patch_nonexistent_404","tests.api","Wed Jul 08 01:34:12 UTC 2026","passed","Wed Jul 08 01:34:12 UTC 2026","TestPatchProduct","test_product_api","",""
"","735","test_customers_by_country_200","tests.api","Wed Jul 08 01:35:25 UTC 2026","passed","Wed Jul 08 01:35:26 UTC 2026","TestCustomersByCountry","test_report_api","",""
"","707","test_product_id_null_422","tests.api","Wed Jul 08 01:28:41 UTC 2026","passed","Wed Jul 08 01:28:42 UTC 2026","TestAddFavorite","test_favorite_api","",""
"","700","test_status_lowercase_422","tests.api","Wed Jul 08 01:28:16 UTC 2026","passed","Wed Jul 08 01:28:17 UTC 2026","TestUpdateStatus","test_contact_api","",""
"","719","test_bank_missing_account_number","tests.api","Wed Jul 08 01:31:51 UTC 2026","passed","Wed Jul 08 01:31:51 UTC 2026","TestInvoiceBoundary","test_invoice_api","",""
"","776","test_year_empty","tests.api","Wed Jul 08 01:35:20 UTC 2026","passed","Wed Jul 08 01:35:21 UTC 2026","TestAverageSalesPerMonth","test_report_api","",""
"","738","test_put_nonexistent_user","tests.api","Wed Jul 08 01:37:12 UTC 2026","passed","Wed Jul 08 01:37:13 UTC 2026","TestPutUser","test_user_api","",""
"","729","test_search_no_query","tests.api","Wed Jul 08 01:27:11 UTC 2026","passed","Wed Jul 08 01:27:12 UTC 2026","TestSearchCategories","test_category_api","",""
"","715","test_cc_missing_expiration","tests.api","Wed Jul 08 01:31:56 UTC 2026","passed","Wed Jul 08 01:31:57 UTC 2026","TestInvoiceBoundary","test_invoice_api","",""
"","725","test_missing_spec_name_422","tests.api","Wed Jul 08 01:34:32 UTC 2026","passed","Wed Jul 08 01:34:33 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","738","test_years_empty","tests.api","Wed Jul 08 01:35:15 UTC 2026","passed","Wed Jul 08 01:35:15 UTC 2026","TestTotalSalesOfYears","test_report_api","",""
"","3244","test_delete_self","tests.api","Wed Jul 08 01:37:27 UTC 2026","passed","Wed Jul 08 01:37:31 UTC 2026","TestDeleteUser","test_user_api","",""
"","827","test_get_messages_page_1_200","tests.api","Wed Jul 08 01:27:54 UTC 2026","passed","Wed Jul 08 01:27:55 UTC 2026","TestGetMessages","test_contact_api","",""
"","714","test_list_page_1","tests.api","Wed Jul 08 01:37:32 UTC 2026","passed","Wed Jul 08 01:37:32 UTC 2026","TestUserList","test_user_api","",""
"实测：回复留言返回 201 Created。","740","test_reply_message_201","tests.api","Wed Jul 08 01:28:02 UTC 2026","passed","Wed Jul 08 01:28:03 UTC 2026","TestReplyMessage","test_contact_api","",""
"实测：name 为可选字段，null 等同于不传，返回 200。","784","test_name_null","tests.api","Wed Jul 08 01:27:50 UTC 2026","passed","Wed Jul 08 01:27:51 UTC 2026","TestSendMessage","test_contact_api","",""
"","4485","test_delete_favorite_204","tests.api","Wed Jul 08 01:28:51 UTC 2026","passed","Wed Jul 08 01:28:56 UTC 2026","TestDeleteFavorite","test_favorite_api","",""
"实测：不存在的 message 返回 200（空数据）而非 404。","734","test_get_nonexistent_message_200","tests.api","Wed Jul 08 01:28:01 UTC 2026","passed","Wed Jul 08 01:28:02 UTC 2026","TestGetMessage","test_contact_api","",""
"","925","test_oversized_request","tests.api","Wed Jul 08 01:33:07 UTC 2026","passed","Wed Jul 08 01:33:08 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","716","test_download_unauthenticated","tests.api","Wed Jul 08 01:31:28 UTC 2026","passed","Wed Jul 08 01:31:29 UTC 2026","TestPdf","test_invoice_api","",""
"","713","test_search_special_chars","tests.api","Wed Jul 08 01:37:36 UTC 2026","passed","Wed Jul 08 01:37:36 UTC 2026","TestSearchUsers","test_user_api","",""
"","738","test_put_missing_address_422","tests.api","Wed Jul 08 01:37:09 UTC 2026","passed","Wed Jul 08 01:37:10 UTC 2026","TestPutUser","test_user_api","",""
"","718","test_update_nonexistent_spec","tests.api","Wed Jul 08 01:34:52 UTC 2026","passed","Wed Jul 08 01:34:52 UTC 2026","TestUpdateSpec","test_product_spec_api","",""
"","715","test_get_messages_200","tests.api","Wed Jul 08 01:27:53 UTC 2026","passed","Wed Jul 08 01:27:54 UTC 2026","TestGetMessages","test_contact_api","",""
"","939","test_mismatch_confirmation_422","tests.api","Wed Jul 08 01:37:49 UTC 2026","passed","Wed Jul 08 01:37:50 UTC 2026","TestChangePassword","test_user_api","",""
"","754","test_refresh_success","tests.api","Wed Jul 08 01:38:00 UTC 2026","passed","Wed Jul 08 01:38:01 UTC 2026","TestRefreshToken","test_user_api","",""
"","731","test_name_121_chars_422","tests.api","Wed Jul 08 01:27:38 UTC 2026","passed","Wed Jul 08 01:27:39 UTC 2026","TestSendMessage","test_contact_api","",""
"","731","test_missing_brand_id","tests.api","Wed Jul 08 01:33:56 UTC 2026","passed","Wed Jul 08 01:33:56 UTC 2026","TestCreateProduct","test_product_api","",""
"","710","test_get_nonexistent_user_404","tests.api","Wed Jul 08 01:37:00 UTC 2026","passed","Wed Jul 08 01:37:01 UTC 2026","TestGetUser","test_user_api","",""
"过期 token 验证 TOTP → 401。","740","test_token_expired_verify","tests.api","Wed Jul 08 01:36:11 UTC 2026","passed","Wed Jul 08 01:36:12 UTC 2026","TestTOTPDefense","test_totp_api","",""
"","2137","test_quantity_string_422","tests.api","Wed Jul 08 01:26:15 UTC 2026","passed","Wed Jul 08 01:26:17 UTC 2026","TestAddItem","test_cart_api","",""
"","728","test_delete_unauthenticated_401","tests.api","Wed Jul 08 01:34:23 UTC 2026","passed","Wed Jul 08 01:34:23 UTC 2026","TestProductAuth","test_product_api","",""
"","727","test_get_existing_user","tests.api","Wed Jul 08 01:36:59 UTC 2026","passed","Wed Jul 08 01:37:00 UTC 2026","TestGetUser","test_user_api","",""
"","768","test_unauthorized_401","tests.api","Wed Jul 08 01:35:12 UTC 2026","passed","Wed Jul 08 01:35:12 UTC 2026","TestTotalSalesOfYears","test_report_api","",""
"","708","test_status_unauthenticated","tests.api","Wed Jul 08 01:31:26 UTC 2026","passed","Wed Jul 08 01:31:27 UTC 2026","TestUpdateStatus","test_invoice_api","",""
"","718","test_delete_unauthenticated_401","tests.api","Wed Jul 08 01:25:57 UTC 2026","passed","Wed Jul 08 01:25:57 UTC 2026","TestBrandAuthGaps","test_brand_api","",""
"","716","test_put_nonexistent_404","tests.api","Wed Jul 08 01:27:14 UTC 2026","passed","Wed Jul 08 01:27:14 UTC 2026","TestPutCategory","test_category_api","",""
"","703","test_gift_card_number_with_spaces","tests.api","Wed Jul 08 01:32:35 UTC 2026","passed","Wed Jul 08 01:32:36 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","725","test_patch_unauthenticated_401","tests.api","Wed Jul 08 01:25:55 UTC 2026","passed","Wed Jul 08 01:25:56 UTC 2026","TestBrandAuth","test_brand_api","",""
"","0","test_status_awaiting_shipment","tests.api","Wed Jul 08 01:32:03 UTC 2026","skipped","Wed Jul 08 01:32:03 UTC 2026","TestStatusEnum","test_invoice_api","",""
"","795","test_verify_access_token_random_400","tests.api","Wed Jul 08 01:36:07 UTC 2026","passed","Wed Jul 08 01:36:08 UTC 2026","TestVerifyTOTP","test_totp_api","",""
"","920","test_post_images_405","tests.api","Wed Jul 08 01:29:13 UTC 2026","passed","Wed Jul 08 01:29:14 UTC 2026","TestGetImages","test_image_api","",""
"","812","test_wrong_password_401","tests.api","Wed Jul 08 01:36:40 UTC 2026","passed","Wed Jul 08 01:36:40 UTC 2026","TestLogin","test_user_api","",""
"","699","test_put_unauthenticated_401","tests.api","Wed Jul 08 01:37:07 UTC 2026","passed","Wed Jul 08 01:37:07 UTC 2026","TestPutUser","test_user_api","",""
"","718","test_filter_by_brand","tests.api","Wed Jul 08 01:33:28 UTC 2026","passed","Wed Jul 08 01:33:29 UTC 2026","TestGetProducts","test_product_api","",""
"","709","test_page_huge_number","tests.api","Wed Jul 08 01:27:58 UTC 2026","passed","Wed Jul 08 01:27:58 UTC 2026","TestGetMessages","test_contact_api","",""
"","726","test_validation_code_5_digits","tests.api","Wed Jul 08 01:32:37 UTC 2026","passed","Wed Jul 08 01:32:38 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","731","test_page_zero","tests.api","Wed Jul 08 01:33:32 UTC 2026","passed","Wed Jul 08 01:33:33 UTC 2026","TestGetProducts","test_product_api","",""
"","718","test_remove_from_nonexistent_cart","tests.api","Wed Jul 08 01:26:43 UTC 2026","passed","Wed Jul 08 01:26:44 UTC 2026","TestRemoveItem","test_cart_api","",""
"","0","test_status_shipped","tests.api","Wed Jul 08 01:31:26 UTC 2026","skipped","Wed Jul 08 01:31:26 UTC 2026","TestUpdateStatus","test_invoice_api","",""
"","716","test_message_null","tests.api","Wed Jul 08 01:27:52 UTC 2026","passed","Wed Jul 08 01:27:52 UTC 2026","TestSendMessage","test_contact_api","",""
"","709","test_related","tests.api","Wed Jul 08 01:33:38 UTC 2026","passed","Wed Jul 08 01:33:39 UTC 2026","TestRelatedProducts","test_product_api","",""
"","708","test_get_categories_200","tests.api","Wed Jul 08 01:26:57 UTC 2026","passed","Wed Jul 08 01:26:58 UTC 2026","TestGetCategories","test_category_api","",""
"","751","test_add_spec_full_201","tests.api","Wed Jul 08 01:34:31 UTC 2026","passed","Wed Jul 08 01:34:32 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","810","test_wrong_current_password","tests.api","Wed Jul 08 01:37:45 UTC 2026","passed","Wed Jul 08 01:37:46 UTC 2026","TestChangePassword","test_user_api","",""
"用户 B 删除用户 A 的收藏：实测 DELETE 幂等返回 204。","2405","test_cross_user_delete_favorite","tests.api","Wed Jul 08 01:29:05 UTC 2026","passed","Wed Jul 08 01:29:08 UTC 2026","TestFavoriteDefense","test_favorite_api","",""
"","726","test_get_me_unauthenticated_401","tests.api","Wed Jul 08 01:36:48 UTC 2026","passed","Wed Jul 08 01:36:49 UTC 2026","TestGetMe","test_user_api","",""
"","704","test_setup_unauthorized_401","tests.api","Wed Jul 08 01:35:30 UTC 2026","passed","Wed Jul 08 01:35:31 UTC 2026","TestSetupTOTP","test_totp_api","",""
"","722","test_sort_invalid","tests.api","Wed Jul 08 01:34:19 UTC 2026","passed","Wed Jul 08 01:34:20 UTC 2026","TestProductQueryBoundary","test_product_api","",""
"","1456","test_unauthorized_401","tests.api","Wed Jul 08 01:28:33 UTC 2026","passed","Wed Jul 08 01:28:34 UTC 2026","TestAddFavorite","test_favorite_api","",""
"","700","test_postcode_empty_422","tests.api","Wed Jul 08 01:33:14 UTC 2026","passed","Wed Jul 08 01:33:15 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","815","test_post_method_405","tests.api","Wed Jul 08 01:35:27 UTC 2026","passed","Wed Jul 08 01:35:27 UTC 2026","TestReportMethodNotAllowed","test_report_api","",""
"","2160","test_extra_field","tests.api","Wed Jul 08 01:28:42 UTC 2026","passed","Wed Jul 08 01:28:44 UTC 2026","TestAddFavorite","test_favorite_api","",""
"","806","test_email_too_long","tests.api","Wed Jul 08 01:36:24 UTC 2026","passed","Wed Jul 08 01:36:25 UTC 2026","TestRegister","test_user_api","",""
"","737","test_missing_email_404","tests.api","Wed Jul 08 01:37:37 UTC 2026","passed","Wed Jul 08 01:37:38 UTC 2026","TestForgotPassword","test_user_api","",""
"","740","test_verify_access_token_empty_400","tests.api","Wed Jul 08 01:36:06 UTC 2026","passed","Wed Jul 08 01:36:07 UTC 2026","TestVerifyTOTP","test_totp_api","",""
"API 不校验 payment_details 嵌套深度，返回 200。","687","test_deeply_nested_details","tests.api","Wed Jul 08 01:33:06 UTC 2026","passed","Wed Jul 08 01:33:07 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","702","test_status_in_progress_200","tests.api","Wed Jul 08 01:28:08 UTC 2026","passed","Wed Jul 08 01:28:09 UTC 2026","TestUpdateStatus","test_contact_api","",""
"","796","test_unauthorized_401","tests.api","Wed Jul 08 01:35:26 UTC 2026","passed","Wed Jul 08 01:35:27 UTC 2026","TestCustomersByCountry","test_report_api","",""
"","733","test_house_number_special_chars","tests.api","Wed Jul 08 01:33:22 UTC 2026","passed","Wed Jul 08 01:33:23 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","725","test_search_no_hit","tests.api","Wed Jul 08 01:33:34 UTC 2026","passed","Wed Jul 08 01:33:34 UTC 2026","TestSearchProducts","test_product_api","",""
"","745","test_special_char_user_id","tests.api","Wed Jul 08 01:37:01 UTC 2026","passed","Wed Jul 08 01:37:01 UTC 2026","TestGetUser","test_user_api","",""
"","943","test_register_duplicate_email_409","tests.api","Wed Jul 08 01:36:14 UTC 2026","passed","Wed Jul 08 01:36:15 UTC 2026","TestRegister","test_user_api","",""
"","750","test_verify_valid_code_200","tests.api","Wed Jul 08 01:35:56 UTC 2026","passed","Wed Jul 08 01:35:57 UTC 2026","TestVerifyTOTP","test_totp_api","",""
"","2186","test_put_slug_conflict_409","tests.api","Wed Jul 08 01:25:52 UTC 2026","passed","Wed Jul 08 01:25:54 UTC 2026","TestBrandAuth","test_brand_api","",""
"","798","test_payment_details_null_422","tests.api","Wed Jul 08 01:32:21 UTC 2026","passed","Wed Jul 08 01:32:22 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","718","test_house_number_long_numeric","tests.api","Wed Jul 08 01:33:25 UTC 2026","passed","Wed Jul 08 01:33:26 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","705","test_empty_body_422","tests.api","Wed Jul 08 01:25:32 UTC 2026","passed","Wed Jul 08 01:25:33 UTC 2026","TestCreateBrand","test_brand_api","",""
